online_order,book_table,rate,votes,rest_type,cuisines,cost,city
1,0,3.9,716,20,977,1000,10
0,0,2.6,49,13,436,450,10
0,0,3.9,371,20,1587,400,10
0,0,3.7,532,20,1597,250,10
0,0,2.9,304,20,517,650,10
1,0,3.1,266,20,517,550,10
1,0,3.5,166,20,68,700,10
1,0,3.4,212,20,1258,800,10
1,0,3.9,450,20,1209,550,10
0,0,3.6,95,20,64,800,10
1,0,3.2,68,20,1619,400,10
1,0,2.8,188,20,1196,400,10
1,0,3.7,141,20,54,500,10
1,0,2.8,261,20,1040,700,10
1,0,3.1,102,13,466,650,10
1,1,4.0,390,16,421,1300,10
1,0,3.8,258,20,1553,550,10
0,0,2.5,113,13,332,550,10
1,0,4.0,136,20,625,750,10
1,0,3.7,59,13,443,600,10
1,0,3.7,76,20,565,700,10
1,0,3.9,337,62,1196,500,10
1,1,3.4,411,20,1375,750,10
1,1,4.0,127,20,1390,900,10
0,0,3.8,63,13,468,1000,10
1,0,3.9,92,12,1652,250,10
1,0,3.5,117,20,58,600,10
1,0,4.0,64,20,1591,300,10
0,0,3.7,38,20,693,600,10
1,0,3.0,39,20,1156,450,10
0,0,3.5,136,20,1196,600,10
1,0,3.9,356,20,1267,450,10
1,1,3.9,533,20,76,900,10
1,0,3.1,248,20,521,500,10
1,0,2.4,438,20,521,1000,10
1,0,3.8,88,20,638,600,10
0,0,3.7,86,13,458,500,10
1,0,3.7,310,20,197,600,10
1,0,4.4,1288,62,1156,400,10
1,0,4.2,70,62,1467,400,10
1,0,4.3,1099,62,1673,450,10
1,0,4.0,54,62,1134,500,10
1,0,3.6,218,62,252,400,10
1,1,3.9,46,62,1631,300,10
1,0,3.9,54,64,316,250,10
1,0,3.6,622,62,322,400,10
1,0,4.0,769,62,1247,500,10
0,0,4.4,222,62,1547,150,10
1,0,3.7,94,62,1181,400,10
1,0,4.1,842,62,1595,300,10
1,0,3.9,60,62,1336,400,10
0,0,4.1,110,62,1112,400,10
1,0,3.9,355,62,1190,500,10
1,0,4.2,162,62,235,300,10
1,0,4.0,221,30,959,400,10
1,0,3.9,46,66,650,300,10
1,0,3.8,331,62,1156,350,10
1,0,3.8,77,62,1460,350,10
1,0,3.9,48,62,821,400,10
1,0,3.1,282,62,1356,500,10
1,0,3.9,236,62,1381,400,10
1,0,3.9,783,62,1196,300,10
1,0,3.9,106,62,1547,150,10
0,0,3.9,331,68,1642,400,10
1,0,3.9,460,62,262,600,10
1,0,3.8,83,62,578,400,10
1,0,3.8,510,62,322,500,10
1,0,3.9,113,62,323,600,10
1,0,3.9,261,62,1218,400,10
1,0,3.8,278,62,235,200,10
1,0,3.5,234,62,1600,400,10
1,0,3.8,251,62,1474,400,10
1,0,3.9,163,62,1597,300,10
0,0,4.1,116,62,1640,200,10
0,0,2.8,227,62,266,500,10
1,0,4.1,672,62,1002,450,10
1,0,4.0,164,62,86,500,10
1,0,3.9,340,62,1582,400,10
1,0,3.9,50,62,197,450,10
1,0,3.8,61,62,108,400,10
0,0,4.0,60,62,96,400,10
1,0,3.9,88,62,817,250,10
1,0,3.8,190,62,1573,250,10
1,0,3.1,382,62,1507,600,10
0,0,3.9,689,62,877,300,10
1,0,3.8,63,62,64,500,10
1,0,3.8,90,62,1235,400,10
1,0,3.8,204,1,657,600,10
1,0,4.1,119,62,1578,200,10
0,0,3.8,184,62,1156,250,10
1,0,3.2,571,62,1641,300,10
1,0,3.7,197,62,1571,400,10
1,0,3.8,283,62,286,400,10
0,0,3.7,446,62,1597,400,10
1,0,3.1,131,62,1218,400,10
1,0,3.6,123,62,1285,300,10
1,0,3.8,347,62,1156,300,10
1,0,3.1,452,62,1474,750,10
1,0,3.4,179,62,1638,300,10
0,0,3.6,218,62,868,300,10
0,0,3.5,40,62,1002,700,10
0,0,2.6,91,62,1547,200,10
1,0,3.8,171,62,591,400,10
1,0,3.8,80,62,1465,800,10
1,0,3.8,211,62,1027,200,10
0,0,3.7,40,62,1632,150,10
1,0,3.7,83,62,265,350,10
1,0,2.7,140,62,1156,250,10
0,0,3.7,41,62,42,500,10
0,0,3.6,155,62,1199,500,10
0,0,3.9,89,62,866,300,10
0,0,2.8,114,62,282,500,10
1,0,3.8,174,62,1475,400,10
1,0,3.8,59,62,1547,200,10
0,0,3.7,68,64,217,400,10
1,0,3.8,192,62,1644,250,10
1,1,4.3,4108,21,1527,1400,10
0,1,4.5,1508,57,707,1900,10
0,1,4.4,366,18,334,1000,10
0,1,4.7,3614,20,1325,1600,10
0,1,4.6,178,5,910,1500,10
1,1,4.1,1847,13,343,600,10
1,1,4.3,715,20,1002,1500,10
1,1,4.4,190,13,332,1000,10
0,1,4.1,238,37,764,2000,10
1,0,4.2,258,20,1451,700,10
1,0,3.9,374,20,266,750,10
1,1,4.1,326,26,3,1200,10
1,0,3.8,240,20,42,800,10
1,0,3.8,272,20,70,550,10
1,0,3.8,93,20,1253,550,10
1,1,3.2,427,20,1226,900,10
1,0,4.0,754,62,1156,250,10
1,0,3.0,255,20,286,550,10
0,1,3.0,74,20,137,1200,10
1,0,3.9,121,62,1209,400,10
0,0,3.7,51,4,895,1500,10
1,0,4.0,269,62,1207,450,10
1,0,3.6,95,62,1335,300,10
1,0,2.8,137,62,1156,500,10
0,1,3.9,52,46,766,1900,10
1,0,3.9,95,62,1327,350,10
1,0,3.6,96,62,1039,300,10
1,0,3.3,910,62,1177,250,10
1,0,2.6,473,62,1002,600,10
0,0,3.7,46,62,1587,300,10
0,0,4.0,65,62,565,350,10
1,0,3.1,53,62,817,100,10
1,0,2.3,298,62,286,450,10
0,1,4.7,3573,4,643,1000,10
0,1,4.7,6745,21,641,1000,10
1,1,4.2,1884,49,889,1500,10
1,1,4.3,797,5,141,1500,10
0,1,4.6,634,7,686,850,10
0,1,4.3,331,5,1312,1400,10
0,0,4.2,1383,21,742,1100,10
0,1,4.1,1372,5,729,900,10
0,1,4.5,1508,57,707,1900,10
0,1,4.4,366,18,334,1000,10
1,1,4.1,326,26,3,1200,10
0,0,3.7,51,4,895,1500,10
0,1,4.7,3573,4,643,1000,10
0,1,4.6,634,7,686,850,10
0,1,4.7,6745,21,641,1000,10
1,1,4.3,797,5,141,1500,10
0,1,4.3,331,5,1312,1400,10
0,0,4.2,1383,21,742,1100,10
0,1,4.1,1372,5,729,900,10
0,1,4.1,512,21,1125,1200,10
1,1,4.1,1060,21,992,1200,10
1,0,3.9,1245,21,1102,1400,10
0,0,3.8,157,47,694,1300,10
1,1,4.3,4108,21,1527,1400,10
0,1,4.5,1508,57,707,1900,10
0,1,4.6,178,5,910,1500,10
1,1,4.1,326,26,3,1200,10
0,0,3.7,51,4,895,1500,10
0,1,4.0,773,25,1141,1000,11
1,1,3.9,847,20,1174,1200,11
0,1,4.7,9021,61,16,1800,11
0,1,4.7,7152,20,1325,1600,11
0,1,4.3,3586,49,626,2100,11
1,1,4.1,840,20,1222,1200,11
1,1,4.4,1507,20,558,1700,11
1,1,4.3,3275,20,1006,1400,11
1,1,4.4,1414,21,1156,1100,11
1,1,4.5,1614,20,1008,1300,11
0,1,4.1,1224,20,1560,800,11
1,1,3.9,1432,20,1156,1000,11
0,0,4.3,1651,16,410,1300,11
1,0,4.2,8176,20,1402,750,11
1,1,4.4,79,20,133,1600,11
1,0,4.0,555,20,1277,900,11
1,1,4.2,1345,20,1071,1700,11
0,1,4.3,504,20,1547,1100,11
1,1,4.1,80,20,1181,1200,11
1,1,4.0,1013,20,1156,1200,11
0,0,3.9,434,20,1547,400,11
1,1,3.6,592,20,245,850,11
1,1,3.8,297,20,1222,1200,11
1,1,4.2,217,20,808,1500,11
0,0,4.0,115,21,1305,1700,11
1,0,2.9,319,20,1252,1000,11
0,0,3.4,46,20,1156,1100,11
0,1,4.2,589,37,1344,3500,11
0,0,4.6,979,37,1654,3000,11
1,1,4.0,1904,20,1663,2100,11
0,1,4.3,145,37,18,2800,11
0,1,4.0,420,37,718,2200,11
0,0,4.3,687,37,812,3000,11
1,1,4.0,419,21,546,1400,11
0,1,4.2,405,20,84,1500,11
0,1,4.2,271,37,994,3000,11
1,1,4.3,1235,14,390,1000,11
0,0,4.6,1308,16,338,900,11
0,0,4.4,1095,17,427,800,11
1,0,4.2,5295,1,179,600,11
1,0,4.2,1852,13,383,800,11
1,0,4.6,1687,33,781,900,11
1,1,4.3,4644,22,1468,600,11
1,0,4.3,1269,16,456,1000,11
1,0,4.2,1203,13,451,600,11
0,0,4.3,1651,16,410,1300,11
0,0,4.5,197,13,359,600,11
1,0,4.4,105,13,509,200,11
1,0,4.2,391,13,401,500,11
1,0,4.5,2687,33,954,550,11
1,0,4.3,391,13,341,700,11
0,0,4.2,311,13,399,800,11
1,0,4.3,153,13,448,600,11
1,1,3.9,1380,13,455,900,11
1,1,4.3,766,22,659,1000,11
0,0,4.2,583,13,427,700,11
1,0,4.3,371,30,1634,400,11
0,0,4.2,858,13,332,600,11
0,0,4.0,861,33,771,800,11
1,0,4.3,420,33,779,400,11
1,1,4.0,144,13,463,700,11
1,0,4.0,399,13,459,650,11
1,0,4.1,1141,16,415,500,11
0,0,4.2,583,13,427,700,11
1,0,3.9,84,13,835,450,11
1,1,4.0,209,13,475,800,11
1,0,3.9,660,13,511,500,11
1,0,4.3,184,62,366,650,11
1,1,4.0,339,62,654,800,11
0,1,4.1,287,13,332,850,11
1,0,4.1,332,22,662,800,11
1,0,4.1,137,13,347,750,11
0,0,2.9,539,33,780,500,11
1,0,4.1,114,14,350,450,11
0,0,3.4,90,13,383,500,11
1,0,3.8,71,13,332,500,11
0,0,3.9,155,13,383,700,11
0,0,3.8,209,13,436,500,11
0,0,4.0,97,16,1506,1100,11
1,0,3.7,72,13,436,900,11
0,0,3.9,49,13,332,200,11
1,0,2.8,185,13,401,500,11
0,0,3.7,69,13,383,700,11
1,0,2.4,127,13,439,600,11
1,0,2.9,48,1,177,500,11
0,0,4.0,134,17,430,600,11
1,0,3.0,59,13,479,500,11
0,1,3.9,1717,48,750,1600,11
0,0,4.0,282,13,332,500,11
1,1,4.4,688,22,8,1700,11
0,1,4.1,563,22,1349,2500,11
1,0,4.2,430,14,481,700,11
1,0,3.8,135,33,785,700,11
1,0,3.8,259,13,332,700,11
1,0,4.4,845,29,930,500,11
1,0,4.2,770,62,1591,300,11
1,0,4.0,450,62,1638,300,11
1,0,4.0,472,62,235,300,11
1,0,4.4,105,13,509,200,11
1,0,3.8,138,20,238,800,11
1,0,4.3,314,72,1392,500,11
1,0,3.9,224,20,53,600,11
1,0,3.9,302,62,1063,300,11
1,0,4.0,1391,62,323,600,11
1,0,4.2,241,62,1407,400,11
1,0,3.9,639,20,1196,400,11
1,0,3.8,1082,29,142,450,11
1,0,4.1,81,62,1156,150,11
1,0,3.8,61,62,1156,400,11
1,0,3.4,351,62,1196,350,11
1,0,3.4,148,62,1589,350,11
1,0,4.3,78,30,773,400,11
1,0,4.2,380,13,1478,500,11
1,0,3.9,418,62,1196,200,11
1,0,4.7,2139,30,956,400,11
1,0,4.0,85,29,235,650,11
1,0,4.2,1327,62,330,500,11
1,0,2.7,67,62,1248,400,11
1,0,3.9,924,62,1335,300,11
1,1,4.0,1129,20,1156,1000,11
1,0,4.1,551,62,1581,350,11
1,0,3.9,43,62,1547,150,11
1,0,4.0,50,62,1652,200,11
1,0,3.8,189,20,943,800,11
1,0,4.1,1122,29,271,650,11
1,0,4.3,289,20,255,800,11
1,0,3.8,140,62,266,400,11
1,0,4.1,3238,20,294,800,11
1,0,3.2,393,62,1196,400,11
1,0,3.1,282,20,604,850,11
1,0,3.8,259,20,1542,600,11
1,0,3.9,83,62,1156,300,11
1,0,4.3,888,29,181,500,11
1,1,3.4,257,20,1380,500,11
1,0,3.9,1615,20,286,550,11
1,0,3.6,133,51,308,250,11
1,0,4.0,1078,66,320,550,11
1,1,4.2,1745,20,254,750,11
1,0,3.9,327,62,322,400,11
1,1,4.0,210,13,475,800,11
1,0,3.9,521,20,57,600,11
1,0,4.1,204,62,1594,250,11
1,0,2.8,211,29,1469,300,11
1,0,3.9,99,62,1156,150,11
1,1,4.2,2015,20,165,1000,11
1,0,4.1,730,20,1156,950,11
1,0,3.2,49,62,855,250,11
1,0,4.1,57,70,1121,200,11
1,0,3.9,138,20,1176,600,11
1,1,4.5,3219,20,1156,1200,11
1,1,4.1,522,20,619,800,11
1,0,4.3,146,20,294,650,11
1,0,3.9,456,20,1219,600,11
1,0,3.9,238,20,1216,800,11
1,0,4.0,153,20,1272,700,11
1,0,4.4,457,29,926,500,11
0,0,4.6,1313,16,338,900,11
1,0,3.8,135,33,785,700,11
1,0,3.9,59,29,1113,600,11
1,0,3.9,82,62,329,500,11
1,0,3.8,426,20,49,500,11
1,0,4.0,173,29,1156,450,11
1,0,3.9,190,29,918,600,11
1,0,4.3,1210,20,1488,1200,11
1,0,4.3,127,30,767,300,11
1,0,3.7,443,20,1563,400,11
1,0,3.7,833,20,1474,750,11
1,0,4.2,444,20,1530,700,11
1,0,3.2,574,20,515,600,11
1,0,3.8,221,20,558,400,11
1,1,4.6,5421,20,809,1600,11
1,0,4.2,387,62,1110,600,11
1,0,3.1,39,29,1513,400,11
1,1,4.3,367,20,1656,1200,11
1,0,4.0,401,13,459,650,11
1,0,4.0,261,69,1121,400,11
1,0,3.9,661,13,511,500,11
1,0,3.7,106,62,1507,600,11
1,0,4.1,259,30,773,300,11
1,1,4.1,243,20,1033,800,11
1,0,3.8,185,62,817,150,11
1,0,4.2,734,30,767,300,11
1,0,4.6,3760,21,160,1200,11
1,0,4.1,293,20,579,800,11
1,0,4.4,535,29,769,600,11
1,0,4.6,1689,33,781,900,11
1,0,3.9,160,62,1589,40,11
1,0,3.6,67,29,1386,300,11
1,0,4.0,682,20,266,750,11
1,0,3.9,199,62,1552,400,11
1,0,4.2,175,12,1652,250,11
1,0,3.9,647,20,609,500,11
1,0,4.0,264,64,649,700,11
1,0,4.1,198,20,1544,650,11
1,0,3.9,56,0,175,500,11
1,1,3.9,53,62,284,350,11
1,0,4.4,154,13,448,600,11
1,0,3.3,59,20,1533,750,11
1,0,3.0,64,30,794,200,11
1,0,4.2,5299,1,179,600,11
1,0,4.0,567,11,778,400,11
1,0,4.7,1594,20,127,1500,11
1,0,4.4,580,62,908,450,11
1,0,3.9,257,20,1277,650,11
1,0,4.0,213,9,225,100,11
1,0,3.9,97,62,202,500,11
1,0,3.0,235,29,1465,500,11
1,0,4.0,528,29,314,350,11
0,0,4.1,1075,20,1452,800,11
1,0,4.1,128,9,228,250,11
1,0,3.9,140,29,1190,500,11
1,0,3.7,270,29,1296,500,11
1,1,4.5,1619,20,1008,1300,11
0,0,4.2,1926,20,43,850,11
1,0,4.3,3848,57,4,1400,11
1,0,4.3,566,13,407,700,11
1,0,4.2,171,20,1151,800,11
1,0,3.4,334,20,82,550,11
1,0,4.2,1204,13,451,600,11
1,0,4.0,359,20,610,1000,11
1,1,4.4,1420,21,1156,1100,11
1,1,4.3,2654,13,406,1200,11
1,1,4.3,2039,20,1627,1500,11
1,0,3.2,166,62,1476,600,11
1,0,3.9,388,62,322,500,11
1,0,2.9,319,20,1252,1000,11
1,1,4.1,840,20,1222,1200,11
1,0,4.0,556,20,1277,900,11
1,1,4.3,389,5,892,1600,11
1,0,3.8,55,72,1327,500,11
1,0,3.5,60,62,1002,300,11
1,0,4.2,624,30,767,300,11
1,0,4.1,496,62,588,300,11
1,0,4.1,1145,16,415,500,11
1,0,4.4,1865,20,1124,1800,11
1,0,3.7,72,13,436,900,11
1,0,3.9,120,62,1636,250,11
1,0,3.7,257,62,295,450,11
1,1,4.0,1021,20,1375,700,11
1,1,4.0,340,62,654,800,11
1,1,3.6,592,20,245,850,11
1,0,3.9,117,62,1474,800,11
1,0,3.3,214,62,1156,450,11
1,0,4.2,125,20,1654,700,11
1,0,4.5,2686,33,954,550,11
1,0,3.9,87,20,1242,500,11
1,0,2.8,94,20,610,600,11
0,1,4.2,902,21,50,800,11
1,0,3.0,564,20,1608,200,11
1,0,3.9,137,62,1648,300,11
1,0,4.2,970,20,596,1100,11
1,0,3.9,148,41,182,450,11
1,0,3.0,159,20,1547,400,11
1,0,3.6,179,62,1192,350,11
1,0,3.9,543,20,1375,800,11
1,0,2.6,124,62,616,500,11
1,0,4.9,1735,30,767,400,11
1,0,4.0,69,20,517,750,11
1,0,3.3,63,20,1197,500,11
1,0,3.8,1837,20,1451,900,11
1,0,4.3,183,62,366,650,11
1,0,3.9,123,35,1121,400,11
1,1,4.1,1827,21,1012,1100,11
1,1,4.4,2558,20,158,1600,11
1,0,3.9,117,20,513,600,11
0,0,4.2,807,20,49,900,11
1,0,3.6,228,62,1156,350,11
1,0,4.1,332,22,662,800,11
1,0,4.0,1095,20,1050,1300,11
1,0,3.9,205,20,1481,800,11
1,0,4.0,289,30,767,300,11
1,0,4.3,374,30,1634,400,11
1,0,4.1,167,9,215,400,11
1,0,3.1,54,29,624,500,11
1,1,4.0,930,20,1491,800,11
1,0,4.3,420,33,779,400,11
1,0,3.6,216,20,1436,550,11
0,1,4.2,172,49,717,1500,11
1,0,2.9,229,66,1455,250,11
1,0,4.1,110,68,1121,150,11
1,0,4.0,71,30,767,400,11
1,0,3.9,324,20,558,600,11
0,0,3.8,768,20,517,650,11
1,0,4.0,106,29,1465,750,11
1,0,4.1,146,20,1181,800,11
1,1,4.3,1236,14,390,1000,11
1,1,4.1,1473,20,14,1500,11
1,0,4.0,84,13,835,450,11
1,0,3.6,38,62,1156,350,11
1,0,2.7,283,20,521,700,11
1,0,3.9,77,32,773,300,11
1,0,4.2,216,30,791,500,11
1,0,3.8,31,41,773,300,11
1,1,3.9,1360,37,1156,2100,11
1,1,3.9,96,21,1147,1300,11
1,0,4.2,131,30,956,180,11
1,0,2.7,71,62,1670,400,11
1,0,3.0,143,62,242,200,11
1,0,3.7,110,62,1646,450,11
1,0,4.4,275,30,789,300,11
1,0,4.2,391,13,401,500,11
1,0,4.1,41,31,769,400,11
1,0,4.1,137,13,347,750,11
1,0,4.0,277,20,1044,700,11
1,0,3.0,110,20,51,700,11
0,1,4.1,2008,20,1156,800,11
1,0,2.8,413,20,1145,700,11
1,1,4.3,766,22,659,1000,11
1,0,3.9,89,29,769,200,11
1,0,3.0,253,20,1038,500,11
1,0,3.8,59,69,853,300,11
1,0,4.3,901,20,1013,2000,11
1,0,4.0,111,20,972,1000,11
1,0,4.3,391,13,341,700,11
1,0,4.3,1273,16,456,1000,11
0,0,4.2,583,13,427,700,11
1,0,3.9,122,62,217,250,11
1,0,3.8,80,9,224,200,11
1,0,4.2,159,62,217,600,11
1,0,3.9,224,20,1342,950,11
1,1,4.4,654,20,1531,1000,11
1,0,3.6,91,20,1283,550,11
1,0,3.9,209,12,217,400,11
1,0,4.0,736,62,1502,500,11
0,1,4.0,364,20,1156,650,11
1,0,4.1,220,20,1335,800,11
1,1,3.9,847,20,1174,1200,11
1,1,4.0,2096,27,540,2000,11
1,0,3.9,65,63,819,250,11
1,0,4.3,94,20,1088,550,11
1,0,3.9,187,62,1636,250,11
1,1,4.3,3276,20,1006,1400,11
1,0,3.8,66,62,1571,200,11
1,1,4.3,1788,20,282,900,11
1,0,3.7,243,20,1156,850,11
1,1,4.2,217,20,808,1500,11
1,0,4.2,456,13,345,700,11
1,0,3.9,214,62,824,400,11
1,1,4.3,55,20,1541,700,11
0,0,4.6,206,30,956,200,11
1,1,4.1,292,20,914,1000,11
1,1,4.4,83,20,133,1600,11
1,0,4.0,45,20,1019,1500,11
1,1,4.0,1907,20,1663,2100,11
1,0,2.9,50,62,1589,350,11
1,0,4.1,114,14,350,450,11
1,1,4.2,980,21,913,1000,11
0,0,3.9,149,30,787,300,11
0,0,3.9,82,62,1024,300,11
1,1,4.1,80,20,1181,1200,11
1,0,3.7,63,29,1196,300,11
0,0,4.0,74,2,181,400,11
1,0,3.6,119,20,565,550,11
1,1,3.9,1380,13,455,900,11
1,0,3.9,169,9,210,150,11
1,1,4.0,144,13,463,700,11
0,0,3.9,145,72,683,800,11
1,0,4.0,1202,8,663,2000,11
1,0,3.1,73,62,826,500,11
0,0,3.7,123,62,1196,350,11
1,0,3.8,83,30,963,300,11
1,1,3.9,81,20,604,800,11
0,1,4.0,973,5,668,1400,11
1,0,4.1,720,29,1477,700,11
1,0,3.1,97,62,1196,450,11
0,0,4.1,666,0,181,500,11
1,1,4.0,1013,20,1156,1200,11
1,0,3.8,259,13,332,700,11
1,1,4.3,4645,22,1468,600,11
0,0,4.0,120,9,223,350,11
0,0,2.9,539,33,780,500,11
1,0,3.7,66,13,483,800,11
1,1,4.1,765,21,29,1200,11
1,0,4.2,93,62,1561,300,11
1,0,4.2,115,14,350,500,11
1,0,4.0,133,62,821,450,11
0,0,3.7,130,62,1163,600,11
0,1,3.7,289,20,1156,600,11
1,0,4.1,176,20,331,600,11
1,0,3.0,51,0,181,400,11
1,0,3.7,103,62,1209,400,11
1,0,4.0,1072,62,866,350,11
1,0,3.7,278,20,1272,800,11
1,0,4.1,124,22,658,900,11
0,0,3.7,722,62,1547,200,11
1,1,4.2,222,5,122,2000,11
1,1,4.4,1507,20,558,1700,11
0,0,3.8,264,20,558,650,11
1,0,3.9,346,20,1462,450,11
0,0,3.4,90,13,383,500,11
1,0,4.0,330,62,1196,500,11
1,0,3.8,133,62,1156,200,11
1,0,4.1,566,62,820,400,11
1,0,3.0,59,13,479,500,11
1,0,4.2,431,14,481,700,11
1,0,3.4,122,13,362,600,11
1,0,4.0,237,20,1050,500,11
0,1,4.1,210,20,919,1500,11
0,0,2.7,231,62,282,350,11
1,0,3.8,102,30,789,300,11
1,1,3.9,1437,20,1156,1000,11
1,0,3.8,32,72,718,500,11
1,0,3.8,72,13,343,650,11
1,1,4.1,1052,72,709,1400,11
1,1,4.0,419,21,546,1400,11
0,0,3.9,155,13,383,700,11
1,0,4.0,48,62,1514,200,11
0,0,3.0,317,20,1589,400,11
1,0,3.5,54,20,56,700,11
1,0,3.2,46,62,1156,300,11
1,0,4.0,85,35,442,400,11
1,0,3.7,87,62,521,450,11
1,0,3.8,110,62,84,300,11
1,0,3.8,71,13,332,500,11
1,0,3.8,137,21,1196,750,11
1,0,3.8,721,20,1408,500,11
1,0,3.8,168,62,1271,450,11
1,0,3.3,73,29,1479,750,11
1,1,4.8,1724,20,1003,1200,11
1,0,3.7,155,62,1156,200,11
1,0,4.2,858,20,1655,1800,11
1,1,4.1,2075,20,1490,800,11
0,0,3.9,49,13,332,200,11
0,0,3.9,71,72,175,200,11
0,0,4.0,213,12,918,400,11
1,1,4.3,686,20,1088,1000,11
0,0,3.7,69,13,383,700,11
0,0,3.5,40,62,1156,400,11
0,0,3.2,122,62,868,200,11
0,1,4.0,869,20,1375,1100,11
1,1,3.7,58,20,521,1500,11
1,0,3.9,461,16,340,800,11
1,0,4.3,783,62,1156,300,11
0,0,3.6,116,20,82,650,11
0,0,3.7,42,62,558,400,11
0,0,4.1,131,32,773,400,11
1,0,4.1,59,62,1416,300,11
0,0,3.8,29,62,817,350,11
0,0,2.4,256,20,1156,450,11
1,0,3.8,96,13,420,600,11
1,1,2.2,406,20,1109,1000,11
0,0,4.0,134,17,430,600,11
1,1,3.8,297,20,1222,1200,11
1,0,3.9,123,29,1196,400,11
1,0,3.6,104,13,404,800,11
1,0,2.8,79,62,1235,300,11
1,1,4.4,712,20,1090,1000,11
1,0,2.8,185,13,401,500,11
1,1,4.1,201,5,25,1500,11
1,0,4.3,264,29,856,400,11
1,0,3.8,263,72,518,700,11
1,0,4.1,372,62,1636,150,11
1,0,3.8,405,62,1058,350,11
0,1,3.8,108,4,1196,1400,11
1,0,2.4,129,13,439,600,11
1,0,3.8,109,72,1002,400,11
1,0,2.1,252,29,1386,500,11
0,1,4.0,170,37,605,1900,11
0,0,2.8,50,62,836,400,11
0,0,2.8,43,29,1196,500,11
1,1,4.2,1345,20,1071,1700,11
1,0,4.1,2415,46,847,1400,11
1,0,3.9,247,20,521,650,11
1,0,3.7,216,44,24,450,11
1,0,3.7,133,62,1306,500,11
1,0,3.5,98,20,1209,600,11
0,1,4.0,1724,48,750,1600,11
1,0,3.8,77,62,65,250,11
1,0,2.5,90,62,235,300,11
1,0,4.2,1855,13,383,800,11
1,1,4.4,689,22,8,1700,11
0,0,4.0,284,13,332,500,11
0,0,3.7,287,20,49,450,11
0,0,3.7,73,62,1427,400,11
0,0,3.5,217,62,1628,150,11
0,0,3.7,45,20,1547,500,11
0,0,2.8,118,20,1433,450,11
0,0,3.8,210,20,1156,700,11
0,0,2.8,93,20,1217,500,11
0,0,2.9,46,20,1156,250,11
0,0,3.4,46,20,1156,1100,11
0,0,2.9,31,62,1552,400,11
0,0,3.1,63,69,1121,150,11
0,0,3.7,70,62,1371,200,11
0,0,2.9,68,72,1476,500,11
0,0,4.0,391,62,1213,500,11
0,0,3.6,80,20,1033,500,11
1,0,3.8,69,20,1587,500,11
1,0,4.0,220,13,489,850,11
1,0,2.9,48,1,177,500,11
1,1,3.8,198,20,982,1600,11
1,0,3.5,140,20,1156,600,11
1,0,4.3,203,72,1465,600,11
1,0,3.8,52,41,1547,200,11
1,1,4.8,1724,20,1003,1200,11
0,0,4.4,1099,17,427,800,11
1,0,4.7,2139,30,956,400,11
1,0,4.2,5299,1,179,600,11
1,0,4.2,1855,13,383,800,11
1,0,4.6,1689,33,781,900,11
0,0,4.9,2090,30,956,400,11
1,1,4.3,1236,14,390,1000,11
1,0,3.9,56,0,175,500,11
1,0,4.5,2686,33,954,550,11
0,0,4.1,540,30,769,500,11
0,0,4.6,922,30,956,150,11
1,0,4.4,845,29,930,500,11
0,0,4.2,311,13,399,800,11
0,0,4.2,583,13,427,700,11
1,0,4.4,275,30,789,300,11
1,0,4.3,374,30,1634,400,11
0,0,4.0,863,33,771,800,11
1,0,4.3,420,33,779,400,11
1,0,4.2,624,30,767,300,11
0,0,4.0,74,30,175,400,11
1,0,4.3,127,30,767,300,11
1,0,4.3,78,30,773,400,11
1,0,4.0,289,30,767,300,11
0,0,4.6,206,30,956,200,11
1,1,4.0,210,13,475,800,11
1,0,3.9,123,35,1121,400,11
1,0,4.0,567,11,778,400,11
0,0,3.9,149,30,787,300,11
0,0,3.9,82,62,1024,300,11
0,0,4.0,74,2,181,400,11
1,1,4.1,243,20,1033,800,11
1,0,4.1,332,22,662,800,11
0,0,4.1,666,0,181,500,11
1,0,4.2,734,30,767,300,11
1,0,4.2,216,30,791,500,11
1,0,4.1,137,13,347,750,11
1,0,4.1,110,68,1121,150,11
0,0,2.9,539,33,780,500,11
1,0,4.1,114,14,350,450,11
1,0,4.0,48,29,181,500,11
1,0,3.5,138,3,187,400,11
1,0,4.1,259,30,773,300,11
1,0,4.0,71,30,767,400,11
1,0,4.1,57,70,1121,200,11
0,0,4.0,97,16,1506,1100,11
0,0,2.9,52,70,1121,200,11
0,0,3.9,49,13,332,200,11
0,0,3.9,71,72,175,200,11
1,0,2.9,59,13,436,650,11
1,0,3.8,102,30,789,300,11
0,0,3.8,80,30,956,250,11
1,0,2.9,48,1,177,500,11
0,0,4.0,134,17,430,600,11
0,0,4.1,131,32,773,400,11
1,0,3.8,83,30,963,300,11
1,0,4.3,888,29,181,500,11
1,0,3.9,89,29,769,200,11
1,0,2.9,229,66,1455,250,11
1,0,3.9,77,32,773,300,11
1,0,3.0,64,30,794,200,11
1,0,3.0,51,0,181,400,11
0,0,2.8,118,20,1433,450,11
1,0,3.3,66,69,1121,300,11
0,1,4.1,117,20,644,2000,11
1,0,4.2,431,14,481,700,11
1,0,4.0,261,69,1121,400,11
